Date,Open,High,Low,Close,Adj Close,Volume
2017-06-14,466.000000,466.799988,459.600006,461.333008,446.901855,2844516
2017-06-15,461.333008,463.333008,442.333008,446.933014,432.952332,6724822
2017-06-16,451.399994,455.766998,447.000000,449.200012,435.148407,7019535
2017-06-19,451.333008,452.467010,444.000000,444.766998,430.854065,3055018
2017-06-20,445.367004,447.899994,441.467010,443.166992,429.304108,3292568
2017-06-21,444.666992,444.666992,434.100006,436.266998,422.619965,4018890
2017-06-22,434.799988,436.399994,424.666992,427.867004,414.482727,5104086
2017-06-23,430.000000,430.700012,419.066986,420.500000,407.346161,2636786
2017-06-27,420.500000,420.500000,399.333008,408.032990,395.269135,14143626
2017-06-28,406.666992,416.399994,405.766998,411.132996,398.272186,5298300
2017-06-29,411.666992,422.200012,411.333008,417.367004,404.311188,7916283
2017-06-30,416.032990,427.532990,414.899994,426.266998,412.932770,6461200
2017-07-03,426.733002,434.233002,426.733002,432.899994,419.358276,5382380
2017-07-04,431.799988,443.333008,430.632996,438.132996,424.427582,11165454
2017-07-05,438.666992,442.500000,437.566986,441.399994,427.592377,2580579
2017-07-06,442.600006,442.666992,438.333008,440.032990,426.268127,3614860
2017-07-07,440.666992,446.500000,439.399994,442.632996,428.786804,5479677
2017-07-10,445.333008,447.233002,441.399994,443.100006,429.239227,730428
2017-07-11,445.933014,453.867004,442.833008,452.200012,438.054565,5614557
2017-07-12,456.000000,458.000000,452.166992,455.799988,441.541931,4702299
2017-07-13,458.000000,465.750000,454.399994,458.549988,444.205902,3875953
2017-07-14,462.899994,464.399994,456.100006,460.799988,446.385529,2661189
2017-07-17,461.000000,469.000000,460.000000,467.450012,452.827515,2040756
2017-07-18,467.450012,475.000000,464.350006,468.600006,453.941528,2797527
2017-07-19,470.000000,472.950012,465.600006,469.850006,455.152435,2545148
2017-07-20,468.850006,471.500000,463.450012,467.200012,452.585327,1799528
2017-07-21,467.200012,468.899994,461.399994,467.149994,452.536896,2005524
2017-07-24,466.100006,472.750000,464.899994,466.200012,451.616608,2591181
2017-07-25,466.250000,468.600006,463.750000,466.899994,452.294708,4180442
2017-07-26,466.500000,472.549988,466.500000,471.399994,456.653931,3228336
2017-07-27,471.399994,480.000000,471.049988,477.200012,462.272522,3556685
2017-07-28,474.000000,480.500000,469.399994,475.600006,460.722565,3727475
2017-07-31,472.549988,478.100006,468.649994,471.149994,456.411743,3000612
2017-08-01,472.100006,486.950012,472.000000,485.600006,470.409760,3492479
2017-08-02,485.600006,489.500000,484.700012,486.299988,471.087830,3574128
2017-08-03,489.299988,498.700012,485.100006,490.000000,474.672119,6212375
2017-08-04,491.399994,525.500000,491.000000,517.900024,501.699371,5406360
2017-08-07,520.000000,529.000000,514.549988,527.700012,511.192810,4681753
2017-08-08,527.700012,528.549988,502.750000,505.049988,489.251312,4298541
2017-08-09,501.500000,512.200012,493.000000,495.950012,480.436005,3120575
2017-08-10,493.899994,495.000000,471.600006,481.500000,466.437988,4848050
2017-08-11,475.149994,491.950012,472.049988,484.299988,469.150391,4211969
2017-08-14,483.500000,483.500000,465.299988,478.350006,463.386536,4842669
2017-08-16,478.350006,488.200012,474.000000,483.950012,468.811371,3202080
2017-08-17,485.000000,504.299988,480.149994,493.700012,478.256378,4640313
2017-08-18,493.000000,511.600006,488.000000,503.299988,487.556061,5973154
2017-08-21,506.299988,515.799988,495.100006,497.750000,482.179688,4359678
2017-08-22,493.500000,513.000000,493.500000,510.350006,494.385529,4590059
2017-08-23,514.950012,514.950012,506.100006,509.700012,493.755890,3071333
2017-08-24,510.350006,514.500000,504.250000,508.200012,492.302795,2927916
2017-08-28,508.200012,509.850006,500.500000,508.000000,492.109039,3110427
2017-08-29,508.000000,518.450012,501.450012,504.100006,488.331055,3872671
2017-08-30,510.899994,524.299988,508.000000,520.950012,504.653961,4117206
2017-08-31,520.500000,534.450012,516.900024,529.000000,512.452148,5963684
2017-09-01,532.000000,539.849976,525.099976,537.400024,520.589417,3655195
2017-09-04,537.400024,546.099976,527.500000,531.150024,514.534912,4481134
2017-09-05,530.099976,541.500000,527.500000,539.250000,522.381470,2009172
2017-09-06,537.299988,537.299988,529.750000,534.900024,518.167603,1845891
2017-09-07,538.000000,538.750000,521.950012,524.099976,507.705383,3264681
2017-09-08,525.000000,527.700012,511.200012,513.349976,497.291656,3212539
2017-09-11,519.000000,523.799988,510.500000,512.250000,496.226105,3026548
2017-09-12,515.900024,535.150024,512.549988,533.849976,517.150391,3957122
2017-09-13,536.000000,540.400024,489.000000,500.200012,484.553040,8981024
2017-09-14,520.000000,524.900024,487.049988,500.500000,484.843658,15828064
2017-09-15,500.000000,503.000000,491.250000,497.250000,481.695313,5342585
2017-09-18,504.000000,506.799988,493.350006,497.950012,482.373444,2851570
2017-09-19,498.899994,508.200012,493.649994,506.899994,491.043457,3969923
2017-09-20,507.000000,507.000000,492.500000,494.299988,478.837585,6309697
2017-09-21,495.000000,500.000000,490.750000,496.149994,480.629730,5455368
2017-09-22,494.049988,497.250000,483.100006,492.000000,476.609558,4810438
2017-09-25,487.700012,492.500000,478.250000,487.149994,471.911255,3637371
2017-09-26,483.000000,485.549988,460.049988,469.250000,454.571198,9210056
2017-09-27,472.000000,476.500000,462.649994,465.600006,451.035370,5548780
2017-09-28,463.299988,465.399994,449.399994,462.850006,448.371399,6846279
2017-09-29,466.000000,476.000000,462.100006,471.299988,456.557068,6028154
2017-10-03,471.299988,481.700012,467.000000,478.850006,463.870911,3270183
2017-10-04,493.250000,493.399994,476.350006,486.149994,470.942535,4929189
2017-10-05,482.100006,484.750000,475.200012,480.100006,465.081787,2928097
2017-10-06,480.000000,492.799988,478.149994,489.600006,474.284637,2496805
2017-10-09,486.000000,492.049988,479.600006,481.250000,466.195831,3036615
2017-10-10,482.000000,484.250000,476.100006,482.299988,467.212952,3175579
2017-10-11,481.049988,496.000000,479.299988,489.350006,474.042450,6006098
2017-10-12,490.250000,494.250000,486.500000,491.600006,476.222076,2321678
2017-10-13,492.399994,494.000000,484.000000,488.700012,473.412781,3247000
2017-10-16,490.000000,501.000000,489.000000,498.399994,482.809326,4149330
2017-10-17,498.000000,514.500000,494.049988,512.750000,496.710449,4449253
2017-10-18,513.750000,519.450012,508.000000,513.599976,497.533844,2687829
2017-10-19,516.450012,516.450012,504.799988,508.149994,492.254333,206300
2017-10-23,508.149994,519.599976,508.100006,511.299988,495.305817,2140573
2017-10-24,513.500000,516.349976,505.299988,509.649994,493.707428,2070164
2017-10-25,515.000000,515.000000,505.000000,509.799988,493.852722,3190106
2017-10-26,510.000000,539.849976,509.450012,536.450012,519.669128,7486609
2017-10-27,541.450012,548.750000,523.349976,527.950012,511.434998,9078313
2017-10-30,526.500000,551.549988,524.599976,536.250000,519.475342,3421726
2017-10-31,535.549988,544.349976,527.000000,541.599976,524.657959,3195489
2017-11-01,542.000000,544.900024,534.049988,539.799988,522.914307,2464379
2017-11-02,544.900024,546.599976,535.500000,542.849976,525.868835,2486376
2017-11-03,540.200012,543.500000,531.200012,533.099976,516.423828,2226073
2017-11-06,533.200012,533.250000,521.000000,524.200012,507.802307,3386236
2017-11-07,525.000000,525.049988,508.399994,521.400024,505.089905,4163902
2017-11-08,524.950012,527.150024,511.200012,520.200012,503.927429,2305081
2017-11-09,520.650024,526.000000,515.000000,522.150024,505.816437,2260061
2017-11-10,516.000000,516.299988,508.049988,512.099976,496.080780,2686694
2017-11-13,517.200012,517.799988,493.350006,500.600006,484.940521,4389689
2017-11-14,495.750000,500.000000,487.450012,493.049988,477.626678,3148613
2017-11-15,495.000000,508.799988,495.000000,504.700012,488.912292,4117602
2017-11-16,507.000000,509.750000,492.799988,499.350006,483.729645,2605098
2017-11-17,504.600006,507.000000,495.450012,504.000000,488.234161,2980186
2017-11-20,502.549988,507.799988,496.500000,504.450012,488.670105,1790444
2017-11-21,506.000000,514.500000,499.250000,511.500000,495.499573,4044509
2017-11-22,514.299988,514.400024,503.600006,507.700012,491.818451,2000237
2017-11-23,507.000000,513.000000,501.250000,505.149994,489.348175,3451343
2017-11-24,503.000000,511.850006,502.950012,511.000000,495.015198,1761995
2017-11-27,507.000000,510.549988,501.500000,508.450012,492.544983,2732306
2017-11-28,505.000000,508.799988,500.299988,507.600006,491.721558,4066465
2017-11-29,507.399994,516.500000,503.049988,507.799988,491.915283,2759777
2017-11-30,505.799988,513.650024,501.299988,503.850006,488.088867,6083478
2017-12-01,504.799988,507.649994,493.649994,496.399994,480.871887,1651505
2017-12-04,497.000000,500.000000,490.450012,496.200012,480.678162,1562380
2017-12-05,495.500000,505.000000,495.049988,500.899994,485.231140,2398200
2017-12-06,501.149994,502.899994,489.350006,490.950012,475.592407,2928030
2017-12-07,491.000000,500.000000,491.000000,499.100006,483.487457,1350279
2017-12-08,498.500000,515.900024,498.450012,514.450012,498.357300,2816688
2017-12-11,519.849976,521.650024,512.200012,514.200012,498.115112,2567093
2017-12-12,517.000000,517.900024,497.100006,498.950012,483.342163,1976642
2017-12-13,500.000000,512.500000,495.049988,506.299988,490.462219,3006485
2017-12-14,509.950012,515.700012,505.450012,513.549988,497.485413,3908315
2017-12-15,524.000000,525.000000,516.200012,523.049988,506.688232,3885064
2017-12-18,522.400024,529.849976,505.350006,526.400024,509.933502,4986311
2017-12-19,529.000000,533.950012,526.049988,533.049988,516.375427,3899556
2017-12-20,534.000000,534.900024,526.950012,532.049988,515.406738,2725082
2017-12-21,531.000000,540.500000,528.250000,535.099976,518.361267,2747860
2017-12-22,533.099976,536.599976,529.299988,535.150024,518.409790,1886590
2017-12-26,535.150024,542.500000,530.799988,538.900024,522.042480,2023385
2017-12-27,534.950012,541.200012,531.250000,533.400024,516.714539,1783603
2017-12-28,531.650024,537.900024,522.099976,526.200012,509.739746,4992425
2017-12-29,523.250000,529.750000,515.400024,517.700012,501.505615,1604217
2018-01-01,518.000000,523.000000,507.200012,508.600006,492.690277,1940293
2018-01-02,511.299988,512.950012,497.200012,499.799988,484.165527,2536583
2018-01-03,500.149994,504.899994,493.399994,494.899994,479.418823,3870814
2018-01-04,495.000000,495.500000,490.500000,491.500000,476.125183,2720308
2018-01-05,491.000000,494.000000,483.700012,487.700012,472.444061,2939239
2018-01-08,490.000000,501.500000,490.000000,497.200012,481.646881,4990626
2018-01-09,499.000000,500.750000,491.250000,496.100006,480.581299,3653710
2018-01-10,494.549988,498.200012,493.500000,494.299988,478.837585,3121408
2018-01-11,495.000000,495.000000,488.750000,492.399994,476.997040,2958642
2018-01-12,490.500000,493.000000,487.649994,489.899994,474.575226,2808710
2018-01-15,490.200012,493.899994,485.799988,487.200012,471.959717,4078228
2018-01-16,488.000000,488.149994,475.450012,479.450012,464.452148,4661889
2018-01-17,479.000000,484.000000,474.750000,479.850006,464.839630,3397744
2018-01-18,480.100006,482.750000,468.000000,470.250000,455.539917,3671246
2018-01-19,471.899994,478.500000,465.399994,477.299988,462.369385,3908165
2018-01-22,480.000000,480.049988,465.250000,469.149994,454.474335,2168115
2018-01-23,472.899994,483.000000,469.000000,481.149994,466.098938,3779440
2018-01-24,481.000000,482.500000,473.149994,480.500000,465.469269,2540792
2018-01-25,486.000000,486.500000,473.600006,480.649994,465.614594,4016765
2018-01-29,480.649994,480.649994,468.250000,469.799988,455.103973,2647116
2018-01-30,469.200012,492.600006,468.950012,485.600006,470.409760,6592554
2018-01-31,486.000000,493.600006,483.350006,492.299988,476.900146,6111327
2018-02-01,491.100006,493.899994,481.450012,490.350006,475.011169,3649443
2018-02-02,483.049988,492.600006,472.350006,477.149994,462.224060,2990091
2018-02-05,470.000000,488.750000,466.049988,475.950012,461.061615,3435092
2018-02-06,465.000000,477.899994,465.000000,467.200012,452.585327,3148067
2018-02-07,473.049988,481.600006,468.649994,476.250000,461.352234,3631470
2018-02-08,483.399994,494.000000,476.799988,478.200012,463.241241,6038834
2018-02-09,476.000000,479.899994,468.700012,475.399994,460.528809,2862450
2018-02-12,481.000000,481.799988,462.500000,467.549988,452.924377,4569433
2018-02-14,467.549988,469.899994,459.100006,460.100006,445.707428,4451284
2018-02-15,461.000000,476.649994,461.000000,475.049988,460.189758,4723739
2018-02-16,477.000000,477.750000,465.000000,465.700012,451.132263,2413209
2018-02-19,468.000000,468.250000,453.399994,456.850006,442.559082,1842905
2018-02-20,457.200012,459.600006,451.850006,453.049988,438.877930,2250010
2018-02-21,458.149994,458.149994,440.100006,447.549988,433.549988,9163043
2018-02-22,431.200012,435.850006,425.450012,427.450012,427.450012,8907361
2018-02-23,429.049988,433.000000,422.700012,429.899994,429.899994,3418049
2018-02-26,434.000000,443.000000,431.100006,433.000000,433.000000,5897086
