Date,Open,High,Low,Close,Adj Close,Volume
2013-06-24,204.667007,205.600006,197.399994,199.199997,162.603119,5450648
2013-06-25,201.332993,209.567001,200.100006,207.600006,169.459839,6400580
2013-06-26,209.667007,210.000000,204.033005,205.632996,167.854218,5003166
2013-06-27,208.367004,214.667007,207.632996,213.500000,174.275894,8777744
2013-06-28,230.000000,235.367004,215.567001,220.733002,180.180054,32426844
2013-07-01,221.632996,226.167007,217.733002,218.667007,178.493607,7180173
2013-07-02,218.867004,221.600006,214.100006,214.600006,175.173813,6067719
2013-07-03,210.733002,213.100006,206.733002,207.399994,169.296585,4606926
2013-07-04,207.466995,210.000000,203.367004,206.067001,168.208481,4697212
2013-07-05,209.399994,211.500000,207.199997,210.699997,171.990311,3267572
2013-07-08,210.000000,210.567001,201.567001,202.567001,165.351501,5437604
2013-07-09,203.399994,204.667007,200.667007,201.432999,164.425827,5228589
2013-07-10,200.533005,202.832993,196.332993,197.432999,161.160706,5353514
2013-07-11,200.867004,204.867004,200.000000,203.167007,165.841278,4641898
2013-07-12,205.800003,205.899994,195.233002,197.699997,161.378662,8317911
2013-07-15,197.699997,199.067001,196.266998,197.399994,161.133743,3200079
2013-07-16,195.932999,202.466995,195.332993,199.832993,163.119781,6210579
2013-07-17,200.000000,201.766998,196.867004,200.533005,163.691193,5967010
2013-07-18,201.033005,211.233002,201.033005,209.766998,171.228683,7946762
2013-07-19,210.667007,213.199997,208.167007,211.300003,172.480087,5671734
2013-07-22,209.667007,211.233002,204.067001,204.899994,167.255859,3306270
2013-07-23,206.167007,210.332993,205.733002,208.100006,169.867981,3292268
2013-07-24,206.832993,211.000000,204.167007,205.600006,167.827271,3727104
2013-07-25,206.000000,209.632996,201.966995,203.632996,166.221664,5676030
2013-07-26,207.332993,207.332993,201.233002,202.399994,165.215164,2812410
2013-07-29,203.300003,204.667007,197.332993,198.399994,161.950058,3360609
2013-07-30,199.867004,200.500000,186.067001,187.132996,152.753021,5525138
2013-07-31,186.667007,195.266998,176.966995,193.800003,158.195175,11224556
2013-08-01,195.367004,197.832993,183.399994,185.899994,151.746552,7641034
2013-08-02,188.000000,188.932999,180.832993,185.266998,151.229843,6141562
2013-08-05,184.832993,187.667007,181.800003,184.266998,150.413544,3811126
2013-08-06,183.167007,186.567001,177.332993,178.233002,145.488113,3710169
2013-08-07,179.533005,182.567001,178.733002,181.832993,148.426727,7624059
2013-08-08,181.067001,183.667007,177.500000,182.067001,148.617722,6221430
2013-08-12,182.067001,187.199997,181.332993,185.399994,151.338379,6307070
2013-08-13,180.667007,185.832993,180.100006,183.300003,149.624207,7323082
2013-08-14,183.667007,194.600006,182.699997,192.567001,157.188675,10136253
2013-08-16,192.567001,194.233002,180.000000,181.199997,147.910034,7270551
2013-08-19,180.067001,181.699997,167.667007,174.632996,142.549530,5570686
2013-08-20,173.332993,174.332993,165.766998,171.067001,139.638657,8385249
2013-08-21,173.332993,176.432999,166.667007,167.132996,136.427399,8069332
2013-08-22,164.000000,181.733002,164.000000,179.766998,146.740295,13443242
2013-08-23,180.167007,186.533005,176.132996,184.466995,150.576797,9287706
2013-08-26,186.300003,186.500000,177.332993,178.699997,145.869339,6519478
2013-08-27,176.832993,177.332993,171.332993,172.867004,141.107971,6549138
2013-08-28,169.832993,170.000000,156.132996,162.466995,132.618652,19302502
2013-08-29,166.000000,167.300003,162.733002,165.800003,135.339294,10872666
2013-08-30,167.266998,170.100006,160.667007,166.100006,135.584183,9591056
2013-09-02,169.932999,169.932999,165.067001,167.567001,136.781662,3796382
2013-09-03,169.332993,171.533005,165.132996,167.399994,136.645340,7790836
2013-09-04,166.832993,174.399994,163.800003,171.567001,140.046814,5838249
2013-09-05,174.067001,181.332993,173.466995,180.067001,146.985199,7173442
2013-09-06,181.167007,194.466995,179.466995,192.199997,156.889130,8843756
2013-09-10,192.199997,199.332993,190.733002,195.132996,159.283264,9793226
2013-09-11,195.300003,195.466995,188.766998,192.867004,157.433594,5722174
2013-09-12,195.199997,195.332993,185.033005,185.966995,151.801208,4587094
2013-09-13,183.932999,189.733002,183.067001,188.466995,153.841965,4640854
2013-09-16,192.667007,196.199997,186.667007,191.466995,156.290787,3781701
2013-09-17,191.300003,192.332993,183.899994,186.466995,152.607880,5367992
2013-09-18,188.500000,189.932999,184.832993,188.632996,154.380600,2755558
2013-09-19,193.332993,201.667007,191.266998,199.466995,163.247330,6738154
2013-09-20,198.132996,198.432999,189.199997,193.000000,157.954605,9888612
2013-09-23,191.500000,192.533005,183.199997,183.766998,150.398178,4111156
2013-09-24,184.667007,187.733002,182.500000,183.000000,149.770447,6857768
2013-09-25,184.000000,187.266998,181.332993,186.300003,152.471222,7330812
2013-09-26,186.667007,187.199997,182.667007,184.632996,151.106934,8012660
2013-09-27,186.266998,187.266998,181.899994,182.932999,149.715607,5232852
2013-09-30,182.932999,183.000000,175.100006,178.567001,146.142410,5936838
2013-10-01,180.000000,180.067001,173.966995,174.867004,143.114227,7334262
2013-10-03,174.867004,178.899994,174.867004,177.667007,145.405823,4466354
2013-10-04,177.332993,179.966995,174.899994,176.466995,144.423706,5454891
2013-10-07,176.000000,177.932999,173.867004,177.399994,145.187317,2733444
2013-10-08,178.000000,179.899994,177.332993,179.199997,146.660477,3566788
2013-10-09,179.000000,182.932999,177.399994,182.466995,149.334213,3509895
2013-10-10,182.466995,183.733002,180.667007,182.466995,149.334213,3322923
2013-10-11,184.033005,185.766998,182.466995,184.367004,150.889221,4150720
2013-10-14,182.367004,185.233002,182.367004,183.667007,150.316330,2132559
2013-10-15,185.332993,186.266998,180.899994,183.466995,150.152618,3451380
2013-10-17,183.466995,189.332993,183.466995,187.399994,153.371490,5994730
2013-10-18,189.000000,190.632996,187.699997,189.033005,154.707947,4757654
2013-10-21,189.332993,190.966995,187.867004,190.167007,155.636063,3715660
2013-10-22,190.667007,191.600006,188.000000,190.699997,156.072250,3187954
2013-10-23,190.667007,191.332993,186.266998,188.167007,153.999207,3179580
2013-10-24,188.167007,192.667007,187.466995,189.199997,154.844620,3710750
2013-10-25,187.367004,190.932999,187.367004,189.300003,154.926498,3787132
2013-10-28,189.332993,192.533005,189.300003,191.199997,156.481491,3019206
2013-10-29,192.000000,194.466995,190.000000,193.733002,158.554520,3882574
2013-10-30,194.667007,195.632996,191.067001,192.399994,157.463577,2414824
2013-10-31,193.332993,200.533005,188.399994,195.800003,160.246201,10221878
2013-11-01,196.199997,196.199997,190.667007,191.867004,157.027359,3407955
2013-11-05,191.867004,192.367004,188.667007,189.233002,154.871643,4972035
2013-11-06,189.300003,190.567001,187.332993,187.899994,153.780685,2818602
2013-11-07,188.632996,191.832993,187.500000,189.132996,154.789780,3046560
2013-11-08,188.367004,189.332993,181.167007,184.899994,151.325424,3551562
2013-11-11,184.000000,184.667007,179.533005,180.132996,147.424026,3882312
2013-11-12,180.367004,181.932999,176.699997,177.233002,145.050629,4685565
2013-11-13,177.332993,179.966995,175.667007,179.233002,146.687485,4468278
2013-11-14,182.399994,183.867004,179.667007,180.067001,147.370056,3209238
2013-11-18,180.067001,186.667007,180.067001,186.033005,152.252731,3972638
2013-11-19,185.699997,188.033005,181.867004,184.899994,151.325424,2838158
2013-11-20,186.266998,188.300003,182.466995,184.466995,150.971069,6627633
2013-11-21,184.332993,184.699997,179.766998,180.300003,147.560715,3187034
2013-11-22,180.667007,186.466995,180.667007,185.466995,151.789474,4349520
2013-11-25,189.332993,192.667007,186.899994,192.233002,157.326889,4000982
2013-11-26,192.199997,192.667007,189.699997,191.432999,156.672180,3356241
2013-11-27,190.266998,195.766998,190.233002,193.266998,158.173126,4553978
2013-11-28,193.266998,197.100006,192.733002,194.632996,159.291092,5615382
2013-11-29,194.832993,199.867004,194.832993,199.399994,163.192505,4428400
2013-12-02,194.600006,197.932999,191.800003,196.600006,160.900940,8868981
2013-12-03,194.300003,196.667007,193.667007,194.932999,159.536636,5402738
2013-12-04,194.367004,195.132996,190.667007,191.266998,156.536316,4140014
2013-12-05,194.000000,195.567001,191.800003,193.932999,158.718201,2882589
2013-12-06,193.932999,199.332993,193.399994,196.033005,160.436874,4720328
2013-12-09,200.000000,204.966995,199.766998,203.367004,166.439163,7243480
2013-12-10,201.899994,202.000000,196.932999,198.699997,166.718536,7227812
2013-12-11,197.632996,198.332993,192.000000,194.533005,163.222260,3939138
2013-12-12,193.332993,195.167007,188.500000,188.867004,158.468201,4265002
2013-12-13,188.033005,189.632996,185.533005,186.667007,156.622330,2167466
2013-12-16,187.867004,188.332993,183.367004,184.432999,154.747894,2401300
2013-12-17,184.667007,186.399994,182.533005,183.132996,153.657135,2072871
2013-12-18,184.000000,188.399994,182.000000,187.500000,157.321213,2720294
2013-12-19,187.733002,188.667007,181.000000,182.466995,153.098343,4061350
2013-12-20,184.800003,191.000000,184.067001,189.867004,159.307251,5963964
2013-12-23,189.867004,193.332993,189.300003,192.533005,161.544128,2515168
2013-12-24,193.332993,194.332993,189.699997,190.500000,159.838364,2232476
2013-12-26,190.500000,196.332993,190.500000,194.867004,163.502502,6470409
2013-12-27,194.932999,195.300003,193.367004,194.699997,163.362366,2556572
2013-12-30,195.466995,195.533005,192.000000,193.033005,161.963669,4264730
2013-12-31,194.266998,194.867004,191.733002,192.600006,161.600388,4184544
2014-01-01,193.332993,193.932999,191.567001,192.067001,161.153168,984393
2014-01-02,193.300003,195.233002,186.766998,187.800003,157.572952,2977998
2014-01-03,188.667007,190.500000,183.399994,183.867004,154.272995,5739327
2014-01-06,185.332993,189.867004,184.766998,187.300003,157.153427,3474246
2014-01-07,187.332993,188.600006,183.367004,184.167007,154.524719,3450486
2014-01-08,184.766998,185.800003,181.399994,182.132996,152.818085,3326024
2014-01-09,182.667007,187.632996,180.667007,186.867004,156.790115,3859131
2014-01-10,187.300003,191.800003,184.000000,189.367004,158.887741,6543392
2014-01-13,193.332993,195.932999,192.332993,195.266998,163.838135,5393956
2014-01-14,195.266998,195.266998,191.000000,193.500000,162.355530,4029164
2014-01-15,194.667007,196.533005,192.000000,194.533005,163.222260,3274846
2014-01-16,196.000000,196.000000,189.100006,191.300003,160.509613,4287568
2014-01-17,189.367004,194.332993,189.033005,191.667007,160.817551,6041319
2014-01-20,191.332993,194.332993,189.699997,191.432999,160.621216,5956990
2014-01-21,191.699997,192.667007,189.632996,191.332993,160.537292,4932866
2014-01-22,191.332993,193.966995,190.000000,193.199997,162.103806,3596492
2014-01-23,192.699997,193.000000,189.167007,190.067001,159.475082,4896042
2014-01-24,189.500000,190.367004,187.632996,188.800003,158.412003,3413026
2014-01-27,184.067001,187.600006,183.832993,184.667007,154.944229,4015431
2014-01-28,183.367004,187.000000,183.033005,183.500000,153.965057,3089978
2014-01-29,183.832993,185.867004,182.667007,184.667007,154.944229,3441988
2014-01-30,182.667007,186.067001,180.766998,181.466995,152.259277,9096282
2014-01-31,182.167007,184.233002,180.067001,183.699997,154.132858,4630932
2014-02-03,182.000000,183.533005,177.367004,178.533005,149.797516,5791563
2014-02-04,177.033005,179.466995,176.100006,178.667007,149.909973,4656093
2014-02-05,178.600006,181.000000,176.932999,180.167007,151.168503,4204678
2014-02-06,180.600006,182.000000,177.332993,178.600006,149.853729,3090261
2014-02-07,180.266998,181.233002,178.466995,179.533005,150.636566,2612397
2014-02-10,179.332993,182.800003,179.332993,181.500000,152.286957,3487869
2014-02-11,182.332993,184.199997,180.567001,183.966995,154.356903,7517380
2014-02-12,184.733002,189.199997,184.000000,188.733002,158.355789,4983084
2014-02-13,188.667007,189.332993,181.699997,182.332993,152.985916,3188418
2014-02-14,183.332993,184.899994,180.733002,184.266998,154.608597,3763402
2014-02-17,184.667007,186.667007,181.800003,185.167007,155.363754,2211294
2014-02-18,184.733002,185.966995,180.667007,184.533005,154.831802,3885428
2014-02-19,184.667007,186.632996,183.766998,186.266998,156.286697,2483552
2014-02-20,184.733002,186.000000,183.699997,184.132996,154.496185,1881969
2014-02-21,184.632996,185.899994,183.800003,184.632996,154.915695,1780107
2014-02-24,184.067001,189.332993,184.067001,188.132996,157.852371,2267130
2014-02-25,189.300003,189.600006,186.199997,187.832993,157.600616,2520849
2014-02-26,187.332993,190.466995,185.233002,188.966995,158.552109,9585442
2014-02-28,188.966995,195.167007,188.199997,194.233002,162.970535,6271646
2014-03-03,193.033005,196.000000,191.332993,193.733002,162.551025,3276279
2014-03-04,193.733002,198.466995,192.867004,197.233002,165.487701,3145473
2014-03-05,198.000000,202.033005,198.000000,200.332993,168.088715,5290740
2014-03-06,200.600006,206.667007,200.332993,205.899994,172.759720,3676197
2014-03-07,205.932999,212.132996,203.667007,210.733002,176.814819,5233306
2014-03-10,209.033005,217.832993,207.000000,213.266998,178.940948,7879053
2014-03-11,211.667007,216.632996,211.033005,215.399994,180.730637,8420450
2014-03-12,213.832993,214.533005,210.132996,211.300003,177.290543,5924997
2014-03-13,211.332993,218.000000,210.932999,216.100006,181.317993,7489342
2014-03-14,214.733002,219.000000,214.233002,215.167007,180.535156,4721476
2014-03-18,215.167007,221.332993,214.367004,216.632996,181.765167,10533424
2014-03-19,217.632996,218.966995,208.199997,209.199997,175.528549,6549434
2014-03-20,209.332993,211.667007,206.000000,210.533005,176.647018,7422490
2014-03-21,211.466995,212.567001,203.567001,204.266998,171.389542,13362849
2014-03-22,null,null,null,null,null,null
2014-03-24,206.932999,214.667007,206.932999,214.067001,179.612213,10079613
2014-03-25,206.000000,214.266998,204.167007,213.266998,178.940948,10734699
2014-03-26,213.667007,218.533005,213.332993,216.867004,181.961533,5695686
2014-03-27,214.266998,222.667007,212.033005,220.667007,188.850891,14993080
2014-03-28,221.332993,222.600006,218.300003,219.600006,187.937744,3774826
2014-03-31,219.033005,223.600006,210.800003,212.466995,181.833145,6561028
2014-04-01,214.000000,217.867004,213.699997,215.867004,184.742935,3708562
2014-04-02,216.632996,220.600006,214.867004,220.000000,188.280014,3885141
2014-04-03,221.266998,221.332993,214.867004,217.500000,186.140488,3753628
2014-04-04,216.966995,220.000000,211.667007,217.100006,185.798172,18229064
2014-04-07,217.632996,219.932999,216.033005,217.067001,185.769913,5333112
2014-04-09,217.067001,218.667007,212.733002,214.966995,183.972687,10705383
2014-04-10,215.300003,215.632996,210.266998,214.632996,183.686829,11309751
2014-04-11,213.367004,216.667007,212.367004,213.332993,182.574295,12173271
2014-04-15,213.332993,214.167007,210.667007,212.899994,182.203690,9429672
2014-04-16,213.567001,214.667007,210.132996,211.033005,180.605896,6708399
2014-04-17,211.000000,215.632996,209.033005,214.899994,183.915359,7918710
2014-04-21,214.899994,217.167007,214.867004,215.399994,184.343262,4246374
2014-04-22,215.466995,220.867004,214.699997,217.567001,186.197830,7023375
2014-04-23,217.800003,221.632996,214.766998,217.332993,185.997543,9030352
2014-04-24,217.332993,217.332993,217.332993,217.332993,185.997543,0
2014-04-25,219.233002,219.332993,213.399994,213.966995,183.116867,5190372
2014-04-28,213.367004,215.332993,212.667007,214.233002,183.344543,3444432
2014-04-29,214.800003,215.667007,212.500000,213.533005,182.745468,2737184
2014-04-30,213.000000,219.899994,212.167007,216.733002,185.484085,10052066
2014-05-02,216.733002,221.500000,215.100006,219.533005,187.880371,5110098
2014-05-05,219.399994,228.966995,218.500000,223.600006,191.361008,7234154
2014-05-06,224.033005,227.632996,223.600006,224.800003,192.387955,5298778
2014-05-07,226.667007,228.000000,222.600006,223.432999,191.218033,5042044
2014-05-08,224.000000,226.600006,222.000000,222.667007,190.562500,5767284
2014-05-09,222.332993,233.332993,219.332993,231.966995,198.521606,8914516
2014-05-12,231.432999,240.899994,231.432999,239.067001,204.597931,8032886
2014-05-13,248.667007,253.699997,244.266998,248.399994,212.585266,10452624
2014-05-14,249.332993,251.966995,243.167007,245.399994,210.017807,7067424
2014-05-15,244.932999,253.932999,242.367004,252.367004,215.980286,8127180
2014-05-16,261.333008,277.566986,248.399994,256.100006,219.175064,20039530
2014-05-19,262.632996,280.000000,259.566986,277.833008,237.774551,12196564
2014-05-20,278.933014,280.000000,264.166992,266.733002,228.274979,10548424
2014-05-21,264.066986,268.500000,260.532990,265.632996,227.333618,8455851
2014-05-22,266.666992,268.867004,261.333008,261.867004,224.110580,6734163
2014-05-23,265.632996,273.967010,261.600006,271.967010,232.754349,12213408
2014-05-26,274.666992,283.333008,263.467010,270.200012,231.242142,8401282
2014-05-27,270.333008,270.933014,260.000000,263.367004,225.394318,5129259
2014-05-28,263.666992,263.766998,254.500000,256.166992,219.232391,5545653
2014-05-29,256.666992,259.399994,245.667007,249.432999,213.469330,11462808
2014-05-30,250.132996,259.333008,245.332993,252.100006,215.751816,8421588
2014-06-02,253.733002,267.967010,252.167007,266.367004,227.961746,6657531
2014-06-03,267.632996,282.233002,266.066986,277.833008,237.774551,10868428
2014-06-04,277.433014,279.333008,272.333008,274.000000,234.494232,6148532
2014-06-05,272.700012,285.666992,268.233002,279.433014,239.143890,17072942
2014-06-06,283.899994,313.233002,282.833008,310.433014,265.674286,37784922
2014-06-09,313.333008,314.566986,298.666992,302.100006,258.542725,18473594
2014-06-10,303.333008,303.899994,290.433014,293.700012,251.353775,12297118
2014-06-11,294.666992,297.799988,283.433014,284.867004,243.794403,12745080
2014-06-12,285.367004,293.266998,282.066986,285.733002,244.535492,11657637
2014-06-13,287.032990,288.766998,270.733002,281.766998,241.141403,12884002
2014-06-16,280.367004,287.100006,275.566986,284.600006,243.565933,10625092
2014-06-17,285.000000,298.532990,283.666992,296.733002,253.949524,12718878
2014-06-18,296.867004,302.333008,288.000000,295.132996,252.580246,11425388
2014-06-19,290.166992,292.200012,272.166992,280.500000,240.057022,25387198
2014-06-20,280.367004,286.532990,276.666992,278.333008,238.202484,12596756
2014-06-23,280.933014,295.066986,279.500000,291.733002,249.670456,12819609
2014-06-24,296.666992,297.600006,287.333008,295.299988,252.723129,15324336
2014-06-25,296.666992,298.833008,289.666992,291.233002,249.242538,12658546
2014-06-26,276.666992,279.467010,270.933014,274.233002,234.693619,25686180
2014-06-27,277.632996,278.967010,271.666992,274.132996,234.608032,9699930
2014-06-30,278.600006,284.433014,276.833008,283.233002,242.395981,11039450
2014-07-01,286.000000,286.666992,280.867004,282.066986,241.398071,9622064
2014-07-02,284.000000,286.100006,281.032990,284.399994,243.394699,7481248
2014-07-03,285.933014,286.399994,278.132996,278.766998,238.573853,7705696
2014-07-04,276.799988,282.933014,274.367004,281.200012,240.656113,12160971
2014-07-07,283.799988,283.799988,275.967010,277.032990,237.089905,7460151
2014-07-08,279.799988,279.833008,262.733002,264.467010,226.335709,15089378
2014-07-09,266.200012,272.433014,260.367004,269.967010,231.042709,10190840
2014-07-10,269.967010,277.000000,263.266998,269.333008,230.500122,15043844
2014-07-11,268.700012,269.833008,261.333008,264.100006,226.021622,9809556
2014-07-14,264.266998,269.166992,262.600006,268.500000,229.787216,7419188
2014-07-15,269.833008,276.132996,269.333008,275.100006,235.435638,8149551
2014-07-16,276.000000,278.532990,273.333008,277.399994,237.403992,7964590
2014-07-17,274.733002,277.333008,270.066986,275.500000,235.777954,9482181
2014-07-18,274.833008,276.000000,271.333008,273.666992,234.209229,6602628
2014-07-21,272.666992,275.333008,270.399994,271.132996,232.040573,2933738
2014-07-22,271.333008,273.867004,270.933014,272.600006,233.296112,4598307
2014-07-23,273.333008,274.600006,269.433014,270.200012,231.242142,5660788
2014-07-24,271.933014,272.566986,268.000000,269.933014,231.013657,4114102
2014-07-25,270.000000,271.532990,266.132996,267.399994,228.845856,4801530
2014-07-28,267.333008,269.100006,260.733002,263.233002,225.279663,3835146
2014-07-30,263.233002,267.766998,263.233002,265.967010,227.619461,7261677
2014-07-31,265.433014,267.867004,262.333008,263.566986,225.565475,9600274
2014-08-01,262.766998,263.967010,256.333008,257.566986,220.430542,6515214
2014-08-04,258.666992,263.433014,256.100006,261.833008,224.081497,3487070
2014-08-05,262.733002,271.233002,262.733002,270.166992,231.213898,8244942
2014-08-06,269.433014,270.967010,263.399994,264.600006,226.449524,4674040
2014-08-07,262.666992,269.333008,262.666992,266.700012,228.246750,4742948
2014-08-08,263.333008,264.000000,260.000000,262.799988,224.909073,4733724
2014-08-11,263.833008,264.933014,261.532990,262.467010,224.624069,3057232
2014-08-12,263.100006,271.333008,263.100006,270.367004,231.385025,6757077
2014-08-13,274.000000,275.600006,266.666992,268.000000,229.359314,8962455
2014-08-14,265.266998,274.000000,262.299988,273.399994,233.980713,9458554
2014-08-18,273.399994,289.467010,273.399994,287.532990,246.076004,12905990
2014-08-19,290.532990,293.666992,284.766998,290.132996,248.301147,15688128
2014-08-20,290.132996,290.532990,281.333008,282.666992,241.911606,8265483
2014-08-21,282.967010,286.600006,281.000000,283.933014,242.995071,8002251
2014-08-22,285.333008,289.632996,283.666992,284.700012,243.651520,7644318
2014-08-25,286.000000,289.933014,284.766998,285.833008,244.621109,7537042
2014-08-26,286.666992,287.733002,274.666992,278.666992,238.488312,9017682
2014-08-27,283.333008,286.600006,282.266998,285.433014,244.278839,10929312
2014-08-28,286.000000,292.666992,282.666992,290.000000,248.187302,12690828
2014-09-01,290.000000,294.632996,290.000000,293.032990,250.783035,5520776
2014-09-02,292.666992,296.833008,289.467010,296.367004,253.636307,6475478
2014-09-03,300.000000,300.166992,290.000000,291.266998,249.271652,8238322
2014-09-04,291.333008,293.200012,287.399994,291.666992,249.613983,3714918
2014-09-05,291.467010,297.733002,290.733002,295.700012,253.065475,7008956
2014-09-08,298.666992,304.333008,298.200012,303.433014,259.683563,9119499
2014-09-09,305.266998,305.299988,296.000000,299.600006,256.403168,5288946
2014-09-10,296.733002,300.532990,295.032990,296.933014,254.120728,3259467
2014-09-11,297.666992,298.532990,285.333008,286.333008,245.255463,8591338
2014-09-12,287.433014,289.933014,283.467010,285.766998,244.770721,3971070
2014-09-15,283.333008,285.166992,280.032990,280.566986,240.316711,2794242
2014-09-16,281.266998,282.000000,271.467010,272.500000,233.407013,9518068
2014-09-17,273.166992,275.066986,269.399994,271.700012,232.721756,7635334
2014-09-18,272.532990,277.467010,269.500000,275.933014,236.347534,6420261
2014-09-19,277.666992,278.467010,267.700012,269.333008,230.694366,12608912
